Policy_ID,Customer_Name,Age,Gender,State,Policy_Type,Annual_Premium,Risk_Score,Tenure_Months,Churned,Claim_Filed,Claim_Amount,Digital_User
POL100335,John Brown,52,Male,TX,Home,2921.57,83,50,1,0,0,1
POL100336,Jessica Martinez,36,Male,TX,Life,3083.96,32,21,0,0,0,1
POL100337,Nancy Johnson,65,Female,MI,Life,2951.76,12,112,0,1,20200.08,1
POL100338,Jessica Miller,33,Male,IL,Home,2038.18,41,43,0,0,0,1
POL100339,William Martinez,20,Female,OH,Home,1815.15,29,10,1,0,0,1
POL100340,Emily Wilson,37,Male,IL,Life,3488.79,83,105,0,0,0,0
POL100341,Karen Miller,41,Male,FL,Auto,1187.52,38,76,0,0,0,0
POL100342,Jessica Miller,71,Female,NY,Life,2140.63,61,30,1,0,0,0
POL100343,Emily Williams,73,Female,FL,Life,2512.03,55,51,0,0,0,0
POL100344,William Wilson,50,Female,MI,Home,2602.6,43,33,1,0,0,1
POL100345,John Johnson,41,Male,IL,Life,1112.07,93,18,1,1,3055.56,0
POL100346,Joseph Miller,69,Male,TX,Home,2461.98,70,78,1,0,0,0
POL100347,Emily Williams,28,Female,MI,Life,2955.11,81,22,1,0,0,1
POL100348,Joseph Wilson,66,Male,NY,Auto,650.06,80,64,0,0,0,0
POL100349,Robert Davis,25,Male,IL,Auto,3234.56,79,21,1,0,0,1
POL100350,John Rodriguez,53,Male,PA,Home,588.51,20,1,0,1,5735.85,1
POL100351,Emily Johnson,55,Female,NC,Life,1567.91,91,113,1,1,12075.5,1
POL100352,Jessica Williams,57,Female,NC,Life,547.44,98,107,0,1,1985.43,0
POL100353,Joseph Davis,37,Female,OH,Auto,731.44,72,116,0,0,0,0
POL100354,William Rodriguez,52,Male,GA,Home,3233.5,30,15,1,0,0,0
POL100355,Robert Martinez,65,Male,MI,Life,1564.58,12,36,1,1,11977.55,0
POL100356,Sarah Davis,42,Male,TX,Auto,1774.31,91,47,1,0,0,1
POL100357,Lisa Wilson,52,Male,PA,Life,1146.03,97,54,1,0,0,0
POL100358,Robert Miller,42,Female,TX,Life,2291.29,19,86,0,0,0,1
POL100359,Nancy Rodriguez,46,Female,MI,Home,2284.41,36,32,1,0,0,0
POL100360,Jessica Williams,35,Female,NC,Life,1616.6,21,58,1,0,0,1
POL100361,Karen Davis,63,Female,PA,Life,1499.1,16,46,0,1,9575.83,1
POL100362,Jessica Jones,35,Male,NC,Auto,3154.89,26,54,0,1,7660.41,1
POL100363,Joseph Brown,19,Female,PA,Home,1649.85,74,33,0,0,0,1
POL100364,Nancy Lopez,71,Male,OH,Life,1980.5,73,105,1,0,0,0
POL100365,David Rodriguez,52,Male,GA,Auto,1349.91,35,39,1,0,0,1
POL100366,Jessica Lopez,33,Female,TX,Life,2860.31,24,23,1,0,0,1
POL100367,Emily Jones,58,Male,NC,Life,1692.34,42,43,0,0,0,1
POL100368,Jessica Johnson,53,Female,GA,Auto,2040.83,71,55,0,0,0,1
POL100369,Karen Jones,50,Male,TX,Home,1260.07,56,2,1,0,0,1
POL100370,Emily Jones,21,Female,GA,Auto,3462.98,44,66,1,0,0,1
POL100371,Sarah Garcia,50,Male,OH,Life,1374.49,74,38,0,0,0,1
POL100372,Robert Johnson,31,Male,NY,Home,2812.23,81,119,1,0,0,1
POL100373,Michael Williams,38,Female,CA,Auto,1782.49,85,115,0,0,0,1
POL100374,Emily Miller,65,Female,PA,Life,1118.65,92,29,1,0,0,0
POL100375,Karen Williams,37,Male,FL,Home,2899.16,34,116,0,1,8740.01,1
POL100376,Karen Brown,73,Female,IL,Home,1500.82,66,110,0,0,0,0
POL100377,Jane Miller,25,Male,FL,Home,3095.58,41,67,0,0,0,1
POL100378,James Garcia,24,Female,FL,Life,3245.77,72,103,0,1,6008.31,1
POL100379,Robert Davis,20,Female,TX,Life,3079.47,21,71,0,0,0,1
POL100380,James Smith,34,Male,IL,Home,605.02,72,36,1,0,0,1
POL100381,Emily Miller,50,Male,MI,Life,2862.12,86,29,1,0,0,0
POL100382,James Martinez,65,Female,CA,Home,1734.02,10,119,0,0,0,1
POL100383,Karen Smith,29,Male,FL,Life,3121.17,60,37,0,0,0,1
POL100384,Nancy Martinez,68,Female,PA,Auto,2413.86,79,113,1,0,0,0
POL100385,James Davis,39,Female,GA,Auto,3000.93,17,100,0,0,0,1
POL100386,John Garcia,72,Male,GA,Life,1998.3,77,87,1,0,0,0
POL100387,David Miller,39,Female,MI,Auto,2105.08,14,45,0,0,0,0
POL100388,Nancy Miller,63,Female,NY,Auto,933.16,98,16,1,0,0,1
POL100389,Robert Wilson,47,Female,NC,Home,2851.96,95,112,0,0,0,1
POL100390,Karen Rodriguez,55,Male,FL,Life,1758.17,48,31,1,0,0,0
POL100391,Joseph Martinez,55,Male,FL,Auto,2000.24,32,34,0,0,0,0
POL100392,Emily Davis,62,Male,PA,Life,2855.29,77,50,1,0,0,0
POL100393,Emily Jones,68,Male,NY,Home,2296.54,61,65,0,1,19241.61,1
POL100394,James Davis,71,Female,OH,Home,1103.3,13,82,1,1,6828.86,1
POL100395,John Miller,25,Male,CA,Home,2270.7,56,62,1,0,0,1
POL100396,Sarah Lopez,44,Female,PA,Home,1722.9,30,104,0,0,0,1
POL100397,William Miller,44,Female,NC,Auto,1908.58,65,43,1,1,8001.46,1
POL100398,Karen Williams,51,Male,CA,Life,584.93,75,56,1,0,0,0
POL100399,Nancy Davis,38,Male,IL,Home,1130.09,68,15,1,0,0,1
POL100400,Michael Martinez,47,Female,NC,Home,1343.11,16,48,0,0,0,1
POL100401,Robert Smith,50,Female,NC,Life,2638.88,58,49,0,0,0,1
POL100402,James Martinez,45,Female,NC,Home,534.48,25,81,1,1,1375.71,0
POL100403,Lisa Lopez,64,Female,CA,Auto,1726.33,26,44,1,0,0,1
POL100404,John Johnson,50,Female,NY,Auto,3272.08,93,10,1,1,18370.73,0
POL100405,William Miller,22,Male,GA,Home,835.64,96,20,1,0,0,1
POL100406,Michael Davis,65,Male,MI,Life,2049.27,84,70,0,0,0,0
POL100407,Michael Smith,36,Male,NC,Home,2859.57,43,8,0,1,17056.54,1
POL100408,David Miller,21,Female,FL,Auto,3327.59,42,45,0,1,24845.66,1
POL100409,Sarah Brown,52,Male,FL,Life,2740.33,35,34,0,1,26703.05,1
POL100410,Jessica Garcia,66,Female,IL,Auto,2661.7,75,96,0,1,13832.95,0
POL100411,Sarah Miller,34,Female,TX,Life,2979.46,72,51,0,0,0,1
POL100412,David Miller,61,Female,FL,Auto,1838.6,96,118,0,0,0,0
POL100413,David Johnson,45,Male,FL,Life,2917.53,50,106,0,0,0,1
POL100414,Jessica Smith,47,Male,GA,Life,523.89,95,4,1,1,2593.93,0
POL100415,Karen Rodriguez,46,Female,TX,Life,3273.68,67,108,1,1,15204.3,0
POL100416,John Garcia,63,Female,NY,Life,1829.92,88,114,1,1,15607.12,1
POL100417,Emily Lopez,70,Male,MI,Home,2160.14,19,39,1,0,0,0
POL100418,Jane Lopez,23,Female,IL,Home,1264.65,24,84,0,0,0,1
POL100419,John Smith,52,Male,NC,Auto,2727.59,51,24,1,1,7715.52,0
POL100420,Emily Brown,58,Female,IL,Auto,729.91,66,88,0,0,0,0
POL100421,Nancy Smith,54,Male,CA,Life,3117.91,96,55,1,0,0,0
POL100422,Lisa Williams,41,Male,FL,Life,2984.35,26,26,0,0,0,1
POL100423,Emily Williams,46,Female,CA,Auto,1148.18,69,25,0,0,0,1
POL100424,Jessica Lopez,66,Female,TX,Home,2927.97,18,36,1,0,0,1
POL100425,Jane Martinez,63,Female,NC,Home,2859.07,45,71,1,0,0,0
POL100426,Emily Davis,70,Female,IL,Auto,2396.65,82,74,1,0,0,0
POL100427,Karen Jones,48,Female,NY,Home,1620.56,89,58,1,0,0,1
POL100428,Joseph Garcia,52,Female,FL,Auto,1314.5,45,111,0,0,0,1
POL100429,Michael Martinez,50,Female,FL,Life,1195.35,57,12,1,1,5286.33,0
POL100430,Lisa Wilson,69,Female,FL,Life,1455.83,60,1,1,0,0,0
POL100431,Karen Johnson,38,Female,MI,Home,3210.68,79,116,0,0,0,1
POL100432,Joseph Williams,49,Male,MI,Auto,732.92,83,50,0,0,0,1
POL100433,David Johnson,40,Female,GA,Life,2986.61,89,25,1,1,22884.16,0
POL100434,Lisa Smith,50,Female,GA,Home,1546.67,77,80,0,0,0,1
POL100435,David Martinez,20,Male,CA,Life,2064.8,31,5,0,0,0,1
POL100436,William Miller,35,Female,NC,Home,2883.46,86,83,0,0,0,1
POL100437,James Wilson,42,Male,NY,Auto,3153.13,89,68,1,1,5150.34,1
POL100438,Emily Johnson,59,Male,PA,Home,1534.34,15,6,0,0,0,1
POL100439,Lisa Wilson,48,Male,CA,Home,1885.53,35,26,1,0,0,1
POL100440,Nancy Lopez,71,Male,FL,Auto,1743.55,84,113,1,0,0,0
POL100441,Emily Johnson,75,Male,GA,Life,539.75,97,103,0,0,0,0
POL100442,Karen Jones,20,Male,CA,Auto,1387.83,12,55,0,0,0,1
POL100443,Nancy Lopez,57,Male,GA,Home,1877.57,61,39,0,0,0,1
POL100444,Lisa Johnson,63,Female,CA,Life,1733.28,83,9,0,0,0,0
POL100445,Joseph Martinez,41,Female,GA,Auto,2665.79,69,45,0,0,0,1
POL100446,Joseph Smith,67,Male,FL,Life,1654.41,72,116,0,0,0,0
POL100447,Sarah Rodriguez,49,Female,CA,Auto,1968.13,74,14,1,0,0,0
POL100448,James Lopez,64,Female,NC,Home,1788.83,61,112,1,0,0,1
POL100449,Sarah Johnson,39,Male,MI,Life,2721.88,99,55,1,0,0,1
POL100450,Robert Lopez,40,Female,FL,Life,3088.92,85,9,1,1,12231.31,1
POL100451,Sarah Smith,19,Male,MI,Life,2095.67,23,15,1,0,0,1
POL100452,Nancy Miller,44,Female,GA,Home,2868.3,98,37,1,0,0,1
POL100453,Nancy Davis,59,Female,IL,Auto,1390.36,81,50,1,0,0,0
POL100454,Jane Miller,19,Female,MI,Auto,2124.11,77,117,0,0,0,1
POL100455,Sarah Lopez,43,Female,NY,Life,1535.69,37,84,0,0,0,1
POL100456,Nancy Davis,34,Female,MI,Auto,1742.6,80,72,1,0,0,1
POL100457,Karen Williams,57,Male,OH,Life,2697.24,19,96,0,0,0,0
POL100458,James Williams,50,Male,CA,Life,3144.99,66,111,0,0,0,1
POL100459,Karen Rodriguez,26,Male,GA,Home,864.49,75,21,1,0,0,1
POL100460,William Jones,60,Female,FL,Home,2403.92,99,57,1,0,0,0
POL100461,Lisa Rodriguez,71,Male,MI,Home,2246.43,59,105,0,0,0,0
POL100462,Joseph Davis,65,Male,MI,Auto,855.25,23,19,0,0,0,0
POL100463,Jessica Miller,56,Female,GA,Life,1135.68,25,93,1,0,0,1
POL100464,Nancy Wilson,46,Male,NY,Home,1433.01,63,58,0,0,0,0
POL100465,Lisa Jones,59,Male,IL,Life,1000.79,52,95,0,0,0,1
POL100466,Sarah Brown,72,Female,OH,Home,1231.19,51,118,1,0,0,0
POL100467,Nancy Johnson,43,Male,MI,Home,1302.8,90,6,0,0,0,1
POL100468,David Davis,52,Male,IL,Life,1507.02,31,4,1,0,0,0
POL100469,Emily Davis,67,Male,GA,Home,2748.17,77,43,1,0,0,0
POL100470,Lisa Martinez,42,Female,TX,Auto,2215.74,28,93,0,0,0,0
POL100471,William Miller,41,Male,PA,Life,3458.74,75,42,0,0,0,1
POL100472,Sarah Smith,30,Male,NC,Home,1744.21,48,3,1,0,0,0
POL100473,Jessica Garcia,75,Female,GA,Home,2761.6,82,1,1,0,0,0
POL100474,Michael Davis,24,Male,NC,Life,3114.41,28,108,0,0,0,1
POL100475,Emily Garcia,74,Female,IL,Home,2536.94,25,55,1,0,0,1
POL100476,Joseph Jones,53,Male,IL,Home,1735.59,63,15,1,0,0,1
POL100477,Sarah Jones,62,Female,IL,Auto,2760.78,34,47,0,1,19193.77,0
POL100478,Lisa Wilson,37,Male,NC,Auto,1111,27,85,1,0,0,0
POL100479,David Rodriguez,18,Female,FL,Auto,1482.66,32,46,0,0,0,1
POL100480,John Rodriguez,25,Female,PA,Home,2140.06,94,58,1,0,0,1
POL100481,Emily Johnson,63,Male,IL,Life,2226.23,20,95,1,1,6858.11,0
POL100482,Emily Wilson,33,Female,NC,Life,566.42,48,71,0,1,2307.05,1
POL100483,James Davis,31,Male,NC,Auto,3335.34,77,81,1,0,0,1
POL100484,Robert Brown,29,Male,IL,Life,2589.88,34,83,1,0,0,1
POL100485,Karen Davis,68,Male,GA,Life,1987.11,72,39,1,0,0,0
POL100486,William Wilson,40,Female,CA,Life,3299.38,39,3,1,0,0,0
POL100487,Jessica Davis,32,Female,TX,Auto,1817.29,54,30,0,0,0,0
POL100488,Joseph Smith,45,Female,GA,Auto,3441.31,99,35,1,0,0,1
POL100489,Jane Jones,51,Female,NY,Home,2036.85,70,57,1,0,0,1
POL100490,Emily Miller,19,Male,PA,Life,842.86,60,29,1,1,4746.47,1
POL100491,Karen Brown,49,Female,NC,Home,2794.4,18,50,0,0,0,1
POL100492,David Lopez,40,Male,GA,Auto,2536.69,85,62,1,0,0,1
POL100493,Lisa Garcia,39,Female,GA,Auto,2818.96,11,52,0,0,0,1
POL100494,Jessica Rodriguez,68,Female,TX,Auto,3354.33,14,118,1,0,0,1
POL100495,Robert Garcia,42,Male,TX,Life,2829.47,71,14,1,0,0,1
POL100496,James Wilson,75,Male,CA,Life,2334.01,78,35,1,0,0,1
POL100497,Robert Garcia,39,Male,OH,Home,3071.93,61,28,1,0,0,1
POL100498,Sarah Wilson,75,Female,IL,Life,2519.74,95,58,1,0,0,0
POL100499,Jessica Jones,75,Female,CA,Auto,1724.36,14,30,0,0,0,0
POL100500,David Jones,39,Male,GA,Home,3156.86,68,90,0,0,0,1
POL100501,Emily Johnson,66,Male,PA,Auto,1165.7,77,7,0,0,0,0
POL100502,Karen Brown,69,Female,NC,Auto,2643.92,18,39,0,0,0,0
POL100503,Sarah Johnson,59,Male,TX,Home,3144.69,31,95,1,1,15997.67,1
POL100504,Karen Rodriguez,23,Female,FL,Auto,2693.95,36,69,0,1,6468.8,1
POL100505,Joseph Wilson,32,Female,CA,Home,2591.83,19,35,1,0,0,1
POL100506,Michael Brown,71,Male,FL,Home,2757.91,89,114,1,0,0,1
POL100507,Emily Wilson,60,Male,FL,Auto,1895.17,70,111,1,0,0,0
POL100508,Jessica Jones,54,Female,IL,Home,3122.51,60,52,1,0,0,1
POL100509,Karen Martinez,50,Male,NC,Home,1110.31,19,14,0,0,0,0
POL100510,Joseph Rodriguez,25,Male,IL,Home,882.16,15,63,0,0,0,1
POL100511,Lisa Jones,70,Male,PA,Auto,1356.53,71,36,1,0,0,1
POL100512,Jane Brown,61,Male,NC,Home,2094.73,14,91,0,0,0,1
POL100513,David Brown,61,Female,GA,Home,2031.69,79,24,0,1,19250.26,0
POL100514,Sarah Williams,22,Female,CA,Auto,2961.8,72,40,1,0,0,1
POL100515,David Smith,56,Female,IL,Auto,1713.71,65,29,1,1,3215.76,1
POL100516,Karen Rodriguez,21,Male,MI,Auto,1953.03,68,53,1,1,15375.84,1
POL100517,Michael Jones,23,Male,FL,Life,540.1,72,109,1,1,1138.04,0
POL100518,John Smith,62,Female,MI,Auto,1729.22,98,22,0,0,0,1
POL100519,Robert Jones,49,Female,TX,Home,2443.32,68,72,0,0,0,1
POL100520,Karen Williams,69,Female,PA,Life,546.52,60,15,0,1,2990.57,0
POL100521,William Davis,47,Female,TX,Auto,1342.65,59,113,1,1,4015.86,1
POL100522,Jane Smith,64,Male,FL,Home,1123.87,13,69,0,0,0,1
POL100523,Lisa Jones,52,Female,OH,Home,625.96,57,116,1,1,1689.67,0
POL100524,Jessica Davis,72,Male,TX,Life,1937.78,41,64,0,0,0,0
POL100525,Jessica Garcia,57,Female,TX,Life,1045.17,60,4,1,0,0,0
POL100526,Michael Smith,69,Male,MI,Auto,2729.24,61,75,1,0,0,0
POL100527,David Davis,33,Female,TX,Auto,3043.78,83,18,1,0,0,0
POL100528,Jane Johnson,30,Female,PA,Home,2136.76,43,42,1,0,0,1
POL100529,James Davis,67,Female,NC,Home,3445.12,45,113,0,0,0,0
POL100530,Jane Martinez,59,Female,GA,Home,1851.44,79,30,1,0,0,0
POL100531,William Lopez,47,Female,MI,Auto,2040.1,52,15,1,0,0,1
POL100532,John Williams,36,Female,OH,Auto,3467.65,25,70,0,0,0,1
POL100533,Michael Martinez,34,Male,IL,Life,1194.65,68,55,1,1,3070.41,1
POL100534,David Johnson,73,Female,FL,Home,3327.64,62,53,1,0,0,1
POL100535,Emily Johnson,36,Female,IL,Auto,628.51,28,16,1,1,3361.7,0
POL100536,Robert Miller,45,Male,GA,Life,1839.16,98,111,0,1,10817.24,1
POL100537,Lisa Martinez,75,Female,IL,Life,710.01,50,104,0,0,0,0
POL100538,Joseph Martinez,72,Female,PA,Auto,2687.7,90,73,0,0,0,1
POL100539,Emily Rodriguez,43,Male,TX,Home,2325.23,56,107,0,0,0,0
POL100540,James Davis,54,Male,IL,Auto,2619.9,63,34,0,0,0,1
POL100541,Jessica Jones,43,Female,PA,Auto,1623.44,64,27,1,0,0,1
POL100542,Nancy Martinez,70,Female,PA,Home,1608.45,28,13,1,0,0,0
POL100543,James Jones,40,Male,PA,Auto,635.96,71,100,1,0,0,1
POL100544,Lisa Martinez,26,Male,GA,Home,1549.83,68,27,1,0,0,1
POL100545,John Martinez,29,Female,IL,Home,3287.87,74,73,0,0,0,1
POL100546,Karen Johnson,70,Male,OH,Life,1637.68,77,69,0,0,0,1
POL100547,Joseph Brown,18,Female,MI,Life,2994.1,37,115,0,1,7885.77,1
POL100548,William Brown,75,Female,OH,Auto,3026.98,27,86,0,1,29739.67,1
POL100549,David Lopez,75,Female,OH,Life,1619.72,35,31,1,1,5978.4,1
POL100550,Jane Williams,18,Male,NY,Life,2395.97,28,3,1,1,12938.6,1
POL100551,Emily Williams,64,Female,OH,Life,786.11,64,30,1,0,0,0
POL100552,Robert Johnson,51,Female,NY,Home,811.04,66,21,1,0,0,1
POL100553,Michael Smith,49,Male,OH,Life,645.97,15,99,0,0,0,0
POL100554,James Davis,71,Male,PA,Auto,2243.05,10,6,1,0,0,0
POL100555,Karen Martinez,65,Female,TX,Life,1778.21,17,92,0,0,0,1
POL100556,Jessica Jones,42,Male,GA,Life,2144.1,60,32,0,0,0,1
POL100557,John Brown,57,Female,IL,Auto,2063.22,94,42,1,0,0,0
POL100558,David Wilson,62,Female,NY,Home,1550.61,97,101,0,0,0,0
POL100559,David Wilson,70,Male,FL,Auto,2532.42,34,62,0,0,0,0
POL100560,Nancy Davis,18,Male,FL,Home,2775.51,56,89,0,0,0,1
POL100561,Jane Lopez,33,Male,IL,Home,543.88,64,32,0,1,1815.63,0
POL100562,Emily Jones,56,Male,IL,Auto,1121.73,73,99,1,0,0,0
POL100563,Joseph Lopez,22,Female,PA,Auto,2639.71,92,86,0,0,0,1
POL100564,Lisa Lopez,39,Female,NY,Life,1659.86,19,88,0,1,9458.45,0
POL100565,Joseph Brown,46,Male,PA,Life,2487.45,65,39,0,1,19715.88,0
POL100566,James Johnson,72,Female,OH,Life,1540.89,21,64,0,0,0,0
POL100567,Robert Brown,20,Female,OH,Home,1672.27,42,118,0,1,9915.5,1
POL100568,William Williams,29,Female,PA,Home,976.04,80,30,0,0,0,1
POL100569,David Williams,43,Female,NC,Auto,1274.69,26,63,1,1,5007,1
POL100570,Jane Smith,33,Male,NC,Auto,2316.24,70,114,0,0,0,1
POL100571,Michael Jones,68,Male,FL,Home,1799.49,19,96,1,0,0,0
POL100572,Lisa Wilson,54,Male,FL,Life,2822.91,40,31,1,0,0,0
POL100573,Nancy Martinez,39,Female,MI,Home,3057.75,69,87,0,1,11042.67,1
POL100574,David Davis,74,Male,NC,Home,2124.94,79,40,1,0,0,1
POL100575,Jane Davis,46,Male,GA,Auto,2774.8,26,33,0,0,0,0
POL100576,Karen Jones,31,Female,IL,Home,1420.71,59,63,1,0,0,1
POL100577,Karen Miller,45,Male,CA,Life,1744.91,46,25,1,0,0,0
POL100578,David Rodriguez,22,Male,CA,Life,2638.33,91,36,1,0,0,1
POL100579,Robert Davis,64,Female,FL,Home,1658.64,71,24,1,0,0,0
POL100580,Jessica Johnson,66,Female,TX,Home,2265.51,99,95,1,0,0,0
POL100581,Lisa Smith,47,Female,PA,Life,1056.12,89,58,0,0,0,1
POL100582,James Wilson,63,Female,GA,Home,2299.31,81,39,0,0,0,1
POL100583,Sarah Martinez,69,Female,MI,Home,3084.54,97,46,1,0,0,0
POL100584,David Smith,22,Female,GA,Home,3105.92,86,77,1,0,0,0
POL100585,Jane Brown,29,Female,NY,Auto,2673.03,38,10,1,0,0,1
POL100586,William Martinez,33,Male,OH,Auto,2737.26,41,87,1,0,0,1
POL100587,Lisa Smith,43,Male,GA,Home,2173.78,97,82,0,1,34567.2,1
POL100588,Joseph Lopez,43,Male,FL,Life,2254,89,32,1,0,0,0
POL100589,Nancy Jones,65,Male,IL,Home,900.95,20,97,0,0,0,0
POL100590,Lisa Smith,38,Female,MI,Life,1831.58,15,36,1,1,4588.15,1
POL100591,Joseph Williams,56,Male,MI,Home,1852.33,44,28,1,0,0,0
POL100592,Jessica Rodriguez,53,Female,OH,Life,3375.49,42,16,1,0,0,1
POL100593,William Davis,50,Male,NY,Life,1793.26,27,16,0,1,8329.18,1
POL100594,David Williams,47,Male,CA,Home,2148.03,46,18,1,1,5987.86,0
POL100595,Lisa Miller,54,Female,NY,Life,2099.75,22,8,1,1,7753.95,0
POL100596,William Davis,40,Male,PA,Life,2410.29,83,106,0,0,0,1
POL100597,Jane Davis,75,Male,IL,Home,2744.7,99,80,0,0,0,0
POL100598,Sarah Miller,27,Male,NC,Life,1175.13,90,119,0,0,0,0
POL100599,Sarah Garcia,71,Female,PA,Life,2086.17,73,75,0,0,0,1
POL100600,William Johnson,22,Female,GA,Home,2977.75,10,70,0,0,0,1
POL100601,Nancy Williams,53,Female,IL,Home,1889.34,72,1,0,0,0,1
POL100602,Sarah Miller,51,Female,CA,Home,1335.37,98,62,1,0,0,0
POL100603,Karen Davis,69,Female,GA,Life,2464.13,43,76,1,0,0,1
POL100604,David Lopez,48,Female,TX,Life,2971.3,19,38,0,0,0,1
POL100605,James Rodriguez,27,Female,CA,Home,689.42,93,92,0,0,0,1
POL100606,John Davis,75,Female,PA,Auto,2830.37,16,45,0,0,0,0
POL100607,Jane Garcia,36,Male,OH,Life,2964.94,65,58,1,0,0,1
POL100608,David Garcia,75,Male,TX,Auto,1884.57,89,81,0,1,5272.66,0
POL100609,Jane Miller,49,Male,TX,Home,3449.92,46,1,0,0,0,1
POL100610,Nancy Rodriguez,18,Male,MI,Life,2860.13,38,32,0,1,25848.61,1
POL100611,Nancy Smith,73,Male,IL,Auto,2820.99,21,8,1,0,0,0
POL100612,William Rodriguez,22,Male,MI,Auto,2743.52,26,118,0,1,21183.23,1
POL100613,Jessica Miller,62,Male,FL,Life,951.82,57,40,1,0,0,0
POL100614,John Brown,21,Male,NC,Home,1151.69,93,56,0,0,0,0
POL100615,Robert Garcia,33,Male,CA,Home,1891.97,35,63,1,0,0,1
POL100616,Lisa Davis,41,Male,GA,Auto,1292.01,92,107,0,0,0,1
POL100617,William Davis,33,Female,FL,Auto,1745.72,21,110,0,0,0,1
POL100618,Joseph Smith,72,Male,PA,Auto,3165.39,30,88,0,0,0,0
POL100619,Emily Jones,19,Male,MI,Auto,2972.98,51,74,1,0,0,1
POL100620,Robert Williams,66,Female,NC,Auto,2390.12,70,111,1,0,0,1
POL100621,David Davis,45,Male,IL,Auto,3074.36,67,103,1,1,19269.72,0
POL100622,Karen Davis,49,Male,NC,Home,2851.32,63,103,0,0,0,1
POL100623,Jane Smith,44,Female,NC,Home,1786.95,43,74,0,0,0,1
POL100624,William Martinez,37,Female,IL,Life,1103.2,16,36,0,1,3759.28,1
POL100625,Joseph Brown,41,Male,NY,Auto,2042.6,44,89,0,0,0,1
POL100626,Karen Williams,29,Female,TX,Life,2708.69,24,114,1,0,0,1
POL100627,David Rodriguez,67,Female,CA,Life,1809.26,74,57,1,0,0,0
POL100628,John Rodriguez,52,Male,PA,Auto,2500.32,99,74,1,0,0,0
POL100629,James Johnson,50,Male,PA,Auto,782.98,34,83,0,0,0,0
POL100630,Emily Johnson,50,Male,GA,Auto,2744.01,68,110,1,0,0,1
POL100631,Jessica Johnson,68,Male,FL,Auto,2938.14,88,45,0,1,17149.71,0
POL100632,William Williams,60,Female,TX,Life,2620.51,95,79,0,0,0,0
POL100633,Jessica Wilson,54,Female,PA,Auto,3401.79,15,80,1,0,0,1
POL100634,David Rodriguez,29,Female,GA,Home,2979.96,61,2,0,0,0,1
POL100635,Karen Jones,20,Male,FL,Home,3209.28,88,93,0,1,38043.33,1
POL100636,James Davis,18,Female,GA,Auto,3300.71,97,68,0,0,0,1
POL100637,Jessica Brown,50,Male,PA,Auto,2904.04,30,117,0,0,0,0
POL100638,Jessica Rodriguez,57,Male,PA,Auto,2522.78,80,50,1,1,16444.57,0
POL100639,Michael Miller,27,Female,FL,Home,517.16,41,29,1,0,0,0
POL100640,Emily Martinez,60,Female,IL,Home,1897.48,62,95,0,0,0,0
POL100641,Robert Wilson,61,Male,IL,Home,2213.49,68,81,0,0,0,0
POL100642,Michael Johnson,46,Female,MI,Auto,1412.09,78,10,1,0,0,0
POL100643,David Miller,30,Male,NY,Life,1454.31,71,27,1,0,0,1
POL100644,Sarah Rodriguez,29,Male,TX,Auto,3383.48,13,117,0,0,0,1
POL100645,David Smith,48,Female,CA,Life,3175.13,95,105,1,1,6384.31,1
POL100646,David Wilson,63,Female,OH,Life,3047.54,27,15,1,0,0,0
POL100647,David Martinez,19,Female,OH,Home,1718.04,90,60,1,0,0,1
POL100648,Lisa Lopez,68,Female,OH,Life,541.1,65,108,1,0,0,0
POL100649,Jessica Williams,67,Male,GA,Life,740.67,33,31,1,0,0,0
POL100650,Jessica Rodriguez,52,Female,NY,Auto,1436.59,75,21,1,0,0,0
POL100651,Jessica Garcia,40,Female,NC,Life,547.23,22,60,1,0,0,1
POL100652,Sarah Rodriguez,34,Female,NY,Auto,551.45,71,58,1,1,5387.48,0
POL100653,Joseph Rodriguez,43,Female,NC,Home,3249.81,63,41,0,0,0,0
POL100654,James Davis,25,Male,PA,Home,2618.48,24,46,0,0,0,1
POL100655,Sarah Brown,46,Male,NY,Home,1426.87,78,45,1,0,0,1
POL100656,Karen Brown,43,Male,MI,Life,897.93,12,26,0,0,0,0
POL100657,Lisa Miller,27,Female,OH,Life,2034.91,46,102,0,1,11102.94,1
POL100658,Emily Miller,43,Female,NY,Life,516.04,46,51,1,1,4838.14,0
POL100659,John Garcia,51,Male,NC,Home,3315.24,12,36,1,0,0,1
POL100660,Karen Davis,68,Female,PA,Home,1744.45,72,52,1,0,0,1
POL100661,Karen Miller,58,Female,NC,Life,1707,44,81,0,1,2702.81,0
POL100662,James Lopez,24,Female,GA,Life,1671.78,61,51,1,0,0,0
POL100663,Joseph Lopez,21,Male,IL,Life,707.98,96,3,1,0,0,1
POL100664,Michael Davis,75,Female,MI,Home,2414.97,37,14,0,0,0,0
POL100665,John Williams,70,Female,PA,Auto,2699.01,27,49,0,1,9727.9,1
POL100666,Robert Martinez,67,Female,CA,Home,2528.38,45,77,1,0,0,0
POL100667,Sarah Johnson,62,Female,CA,Life,915.31,42,105,0,0,0,1
POL100668,Nancy Davis,28,Male,MI,Auto,2236.52,73,91,0,1,5331.78,1
POL100669,Jane Rodriguez,46,Male,CA,Home,2208.45,35,1,1,0,0,0
POL100670,Jessica Smith,73,Female,NC,Home,3105.23,57,57,1,1,24971.44,0
POL100671,Karen Williams,53,Male,CA,Life,1637.38,49,17,1,1,6911.48,1
